,ID,Name,RA,DEC,Obj. Type,Repeater of Primary Burst,DM,DM-Err,DM-Units,Gal. DM Limit,Gal. DM Model,Barycentric Datetime,Redshift,Host Name,Host Redshift,Reporting Group/s,Discovery Data Source/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag/Flux,Discovery Filter,Discovery_time_inff,time_delay,Discovery Date (UT),Sender,Remarks,Discovery Bibcode,Classification Bibcodes,Ext. catalog/s
472,55640,FRB 20181224D,12:08:31.200,+54:51:36.00,FRB,,690.67,1.62,pc/cc,31.31,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23712684,,,1,1,2021-06-09,,,283355976.34922844,-17.896771542118064,2018-12-24 13:59:51.246,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
473,55639,FRB 20181224C,07:40:57.600,+60:16:48.00,FRB,,608.18,12.94,pc/cc,55.4,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23708420,,,1,1,2021-06-09,,,283340161.7507249,-15.759275075629985,2018-12-24 09:36:14.510,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
474,55638,FRB 20181224B,03:01:26.400,+46:08:24.00,FRB,,779.63,3.23,pc/cc,121.72,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23688049,,,1,1,2021-06-09,,,283323153.79908013,-20.20191987111284,2018-12-24 04:52:51.001,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
475,55637,FRB 20181224A,23:40:38.400,+44:33:36.00,FRB,,308.94,1.62,pc/cc,85.1,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23676345,,,1,1,2021-06-09,,,283310928.72068834,-8.005311654222645,2018-12-24 01:28:53.726,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
476,55636,FRB 20181223C,12:04:19.200,+27:34:48.00,FRB,,111.61,1.62,pc/cc,19.97,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23613379,,,1,1,2021-06-09,,,283269332.27294064,-2.8920594087129845,2018-12-23 13:55:32.165,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
477,55635,FRB 20181223B,11:39:40.800,+21:36:00.00,FRB,,564.51,1.62,pc/cc,25.34,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23613347,,,1,1,2021-06-09,,,283267848.27331024,-14.627689784182122,2018-12-23 13:30:59.901,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
478,55090,FRB 20181223A,01:58:07.200,+65:44:24.00,FRB,20180916B,352.61,3.23,pc/cc,198.41,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23588210,,,1,1,2020-03-27,,,283233082.790103,-9.13689694567051,2018-12-23 03:51:28.927,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
479,55634,FRB 20181222E,07:41:14.400,+46:15:00.00,FRB,,328.35,1.62,pc/cc,60.56,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23526901,,,1,1,2021-06-09,,,283194907.0367328,-8.50826724174275,2018-12-22 17:15:12.545,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
480,55633,FRB 20181222D,12:32:50.400,+56:12:36.00,FRB,,1413.69,3.23,pc/cc,31.25,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23522692,,,1,1,2021-06-09,,,283185177.9441976,-36.631802396769636,2018-12-22 14:33:31.576,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
481,55632,FRB 20181222C,08:43:48.000,+68:19:48.00,FRB,,1104.75,1.62,pc/cc,46.5,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23521531,,,1,1,2021-06-09,,,283171725.0495092,-28.62649074254699,2018-12-22 10:49:10.676,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
482,55631,FRB 20181222B,06:00:12.000,+38:35:24.00,FRB,,619.5,1.62,pc/cc,148.14,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23511287,,,1,1,2021-06-09,,,283161264.173399,-16.05260105454434,2018-12-22 07:54:37.226,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
483,55089,FRB 20181222A,01:58:12.000,+65:44:24.00,FRB,20180916B,349.38,12.94,pc/cc,198.41,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23491552,,,1,1,2020-03-27,,,283147157.1557994,-9.053200575361906,2018-12-22 03:59:23.209,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
484,55630,FRB 20181221B,20:09:12.000,+80:49:48.00,FRB,,1392.67,1.62,pc/cc,60.53,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23463808,,,1,1,2021-06-09,,,283127707.2808718,-36.08712818503997,2018-12-21 22:35:40.368,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
485,55629,FRB 20181221A,15:22:26.400,+25:51:36.00,FRB,,313.79,3.23,pc/cc,24.44,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23438043,,,1,1,2021-06-09,,,283108950.2230142,-8.130985770630296,2018-12-21 17:22:35.354,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
486,55628,FRB 20181220B,18:31:38.400,+84:51:36.00,FRB,,257.18,1.62,pc/cc,53.69,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23296651,,,1,1,2021-06-09,,,282990648.9569032,-6.664096754169029,2018-12-20 08:30:52.621,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
487,55627,FRB 20181220A,23:07:02.400,+48:16:48.00,FRB,,208.66,1.62,pc/cc,122.81,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23232723,,,1,1,2021-06-09,,,282964029.30216265,-5.406837346313514,2018-12-20 01:07:11.709,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
488,55626,FRB 20181219C,01:11:14.400,+14:06:36.00,FRB,,648.62,1.62,pc/cc,36.47,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23070533,,,1,1,2021-06-09,,,282885684.932836,-16.80716399676925,2018-12-19 03:21:38.740,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
489,55625,FRB 20181219B,12:03:60.000,+71:32:24.00,FRB,,1950.7,3.23,pc/cc,37.27,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23062381,,,1,1,2021-06-09,,,282881223.282093,-50.5469069848259,2018-12-19 02:07:50.829,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
490,55088,FRB 20181219A,04:55:45.600,+63:23:24.00,FRB,20181128A,449.66,3.23,pc/cc,111.66,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,23110229,,,1,1,2020-03-27,,,282899073.03832513,-11.651674883271038,2018-12-19 07:04:41.690,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
491,55624,FRB 20181218C,19:03:50.400,+58:14:24.00,FRB,,384.96,3.23,pc/cc,64.33,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22989767,,,1,1,2021-06-09,,,282863750.4538438,-9.975156258204017,2018-12-18 21:15:57.429,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
492,55623,FRB 20181218B,01:11:45.600,+69:23:24.00,FRB,,752.14,1.62,pc/cc,169.66,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22906789,,,1,1,2021-06-09,,,282800032.2564062,-19.48959379687648,2018-12-18 03:34:08.746,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
493,55622,FRB 20181218A,00:19:52.800,+71:17:24.00,FRB,,1873.06,3.23,pc/cc,148.06,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22903158,,,1,1,2021-06-09,,,282796621.0659154,-48.53508463474547,2018-12-18 02:37:46.601,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
494,55621,FRB 20181217A,19:21:52.800,+59:48:36.00,FRB,,1175.92,1.62,pc/cc,69.6,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22835409,,,1,1,2021-06-09,,,282778461.9023388,-30.47066123012071,2018-12-17 21:34:49.373,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
495,55620,FRB 20181216A,20:25:04.800,+53:31:12.00,FRB,,541.86,1.62,pc/cc,146.73,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22683185,,,1,1,2021-06-09,,,282696271.2112213,-14.040778704463918,2018-12-16 22:44:42.252,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
496,55619,FRB 20181215B,16:59:19.200,+47:35:24.00,FRB,,493.34,1.62,pc/cc,40.65,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22574084,,,1,1,2021-06-09,,,282597634.26648074,-12.783519296608402,2018-12-15 19:20:44.050,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
497,55618,FRB 20181215A,06:13:36.000,+39:23:24.00,FRB,,412.46,1.62,pc/cc,128.29,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22551225,,,1,1,2021-06-09,,,282559169.70825857,-10.687741454329876,2018-12-15 08:39:37.396,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
498,55617,FRB 20181214F,16:50:40.800,+32:26:24.00,FRB,,2105.98,3.23,pc/cc,40.12,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22482847,,,1,1,2021-06-09,,,282511096.2994483,-54.57055168498675,2018-12-14 19:19:07.870,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
499,55615,FRB 20181214D,11:54:16.800,+46:42:36.00,FRB,,1171.07,6.47,pc/cc,26.09,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22457860,,,1,1,2021-06-09,,,282493228.9140129,-30.344987113713056,2018-12-14 14:20:56.259,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
500,55614,FRB 20181214C,11:43:26.400,+60:07:12.00,FRB,,632.44,1.62,pc/cc,33.53,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22457855,,,1,1,2021-06-09,,,282492979.46409523,-16.387904779557747,2018-12-14 14:16:32.852,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
501,55613,FRB 20181214B,09:15:12.000,+42:12:00.00,FRB,,1120.93,1.62,pc/cc,42.16,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22456180,,,1,1,2021-06-09,,,282483594.92725,-29.045749959758492,2018-12-14 11:40:20.973,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
502,55612,FRB 20181214A,04:40:04.800,+43:04:12.00,FRB,,467.46,1.62,pc/cc,183.47,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22444376,,,1,1,2021-06-09,,,282467286.0350882,-12.112911846581593,2018-12-14 07:08:15.148,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
503,55611,FRB 20181213C,14:25:36.000,+47:27:36.00,FRB,,380.11,0.81,pc/cc,30.43,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22324689,,,1,1,2021-06-09,,,282416413.50851786,-9.849482141796367,2018-12-13 17:00:20.358,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
504,55610,FRB 20181213B,12:14:04.800,+53:41:24.00,FRB,,625.97,0.81,pc/cc,30.62,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22313820,,,1,1,2021-06-09,,,282408420.63774705,-16.22025291705104,2018-12-13 14:47:13.858,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
505,55609,FRB 20181213A,08:30:09.600,+73:57:00.00,FRB,,677.73,0.81,pc/cc,48.71,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22310619,,,1,1,2021-06-09,,,282395276.31953216,-17.561467817104656,2018-12-13 11:08:10.881,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
506,55608,FRB 20181209A,06:34:16.800,+68:31:12.00,FRB,,328.35,0.81,pc/cc,65.44,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22154974,,,1,1,2021-06-09,,,282043486.3057328,-8.50826724174275,2018-12-09 09:24:51.814,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
507,55607,FRB 20181208A,15:54:28.800,+60:10:48.00,FRB,,561.27,0.81,pc/cc,36.27,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22109717,,,1,1,2021-06-09,,,281997171.5682657,-14.543734291984022,2018-12-08 20:33:03.112,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
508,61444,FRB 20181203C,13:13:19.200,+72:56:24.00,FRB,,2442.42,3.23,pc/cc,37.51,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22031270,,,1,1,2021-06-09,,,281549750.0775515,-63.28844853533525,2018-12-03 16:16:50.366,CHIME_FRB_bot,,2021TNSFR2008....1C,,
509,55606,FRB 20181203B,03:09:16.800,+24:01:12.00,FRB,,373.64,1.62,pc/cc,56.92,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22007513,,,1,1,2021-06-09,,,281514190.44116974,-9.681830279289665,2018-12-03 06:23:17.123,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
510,55605,FRB 20181203A,02:14:31.200,+23:34:12.00,FRB,,635.68,1.62,pc/cc,46.86,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,22006562,,,1,1,2021-06-09,,,281510701.5191397,-16.471860271755844,2018-12-03 05:25:14.991,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
511,61445,FRB 20181202C,20:28:21.600,+57:01:48.00,FRB,,558.04,1.62,pc/cc,126.15,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21976165,,,1,1,2021-06-09,,,281489817.3439621,-14.46003792167542,2018-12-02 23:37:08.804,CHIME_FRB_bot,,2021TNSFR2008....1C,,
512,55604,FRB 20181202B,13:31:07.200,+64:43:12.00,FRB,,826.54,1.62,pc/cc,33.99,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21937626,,,1,1,2021-06-09,,,281465042.30853933,-21.417460654758802,2018-12-02 16:44:20.726,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
513,55603,FRB 20181202A,23:24:09.600,+17:21:36.00,FRB,,669.64,3.23,pc/cc,39.0,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21898993,,,1,1,2021-06-09,,,281414487.30616176,-17.351838208498908,2018-12-02 02:41:41.658,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
514,55602,FRB 20181201B,18:13:31.200,+56:18:36.00,FRB,,875.07,1.62,pc/cc,51.45,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21859609,,,1,1,2021-06-09,,,281395575.6380208,-22.67497918450382,2018-12-01 21:26:35.313,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
515,55601,FRB 20181201A,14:19:52.800,+39:16:12.00,FRB,,698.74,25.88,pc/cc,24.06,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21839505,,,1,1,2021-06-09,,,281381930.24911714,-18.105882906944814,2018-12-01 17:39:05.355,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
516,55600,FRB 20181130A,23:43:50.400,+46:19:12.00,FRB,,218.36,1.62,pc/cc,93.82,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21699824,,,1,1,2021-06-09,,,281242986.9098144,-5.658185579128817,2018-11-30 03:03:09.568,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
517,55599,FRB 20181129C,16:24:07.200,+39:15:36.00,FRB,,503.04,1.62,pc/cc,34.33,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21655632,,,1,1,2021-06-09,,,281214014.2361325,-13.034867529423705,2018-11-29 19:00:24.271,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
518,55598,FRB 20181129B,20:25:45.600,+81:19:12.00,FRB,,405.99,1.62,pc/cc,61.69,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21637402,,,1,1,2021-06-09,,,281187209.61191046,-10.520089591823174,2018-11-29 11:33:37.132,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
519,55597,FRB 20181129A,23:40:31.200,+44:57:00.00,FRB,,386.58,1.62,pc/cc,87.16,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21609277,,,1,1,2021-06-09,,,281156879.130866,-10.017134004303069,2018-11-29 03:08:06.148,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
520,70402,FRB 20181128D,14:22:55.200,+59:55:48.00,FRB,,147.19,1.62,pc/cc,32.91,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21557053,,,1,1,2021-06-09,,,281123602.3989849,-3.814015091555095,2018-11-28 17:53:23.213,CHIME_FRB_bot,,2021TNSFR2008....1C,,
521,61442,FRB 20181128C,17:56:21.600,+49:42:36.00,FRB,,614.65,6.47,pc/cc,49.53,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21575693,,,1,1,2021-06-09,,,281136096.3640731,-15.926926938136688,2018-11-28 21:21:49.291,CHIME_FRB_bot,,2021TNSFR2008....1C,,
522,55596,FRB 20181128B,10:28:60.000,+38:06:00.00,FRB,,454.52,1.62,pc/cc,33.44,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21544131,,,1,1,2021-06-09,,,281109767.2623919,-11.77760812156819,2018-11-28 14:02:56.040,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
523,55595,FRB 20181128A,04:56:12.000,+63:23:24.00,FRB,20181128A,446.43,6.47,pc/cc,111.33,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21538821,,,1,1,2020-03-30,,,281089653.1680215,-11.567978512962437,2018-11-28 08:27:41.736,CHIME_FRB_bot,,2020TNSFR.928....1Z,,
524,55594,FRB 20181127A,16:14:28.800,+25:37:12.00,FRB,,930.06,1.62,pc/cc,31.93,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21462167,,,1,1,2021-06-09,,,281043948.13510954,-24.09989045486603,2018-11-27 19:46:09.235,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
525,55593,FRB 20181126A,17:31:24.000,+81:00:00.00,FRB,,493.34,1.62,pc/cc,49.65,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21374680,,,1,1,2021-06-09,,,280962040.60448074,-12.783519296608402,2018-11-26 21:00:50.388,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
526,55592,FRB 20181125A,09:51:50.400,+33:54:36.00,FRB,,278.21,6.47,pc/cc,37.72,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21297602,,,1,1,2021-06-09,,,280849046.5809699,-7.209030087788185,2018-11-25 13:37:30.790,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
527,61439,FRB 20181124B,21:14:16.800,+29:52:48.00,FRB,,800.66,1.62,pc/cc,104.92,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21195035,,,1,1,2021-06-09,,,280717401.32814676,-20.746853204731995,2018-11-24 01:03:39.075,CHIME_FRB_bot,,2021TNSFR2008....1C,,
528,55591,FRB 20181124A,11:43:45.600,+63:31:12.00,FRB,,1107.99,1.62,pc/cc,34.5,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21231406,,,1,1,2021-06-09,,,280769321.46955377,-28.71044623474509,2018-11-24 15:29:07.180,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
529,55590,FRB 20181123A,20:00:14.400,+55:52:12.00,FRB,,797.43,1.62,pc/cc,101.23,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21186661,,,1,1,2021-06-09,,,280713089.5628432,-20.663156834423393,2018-11-23 23:51:47.226,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
530,55589,FRB 20181122B,18:54:57.600,+85:01:48.00,FRB,,224.83,1.62,pc/cc,54.57,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21068417,,,1,1,2021-06-09,,,280577867.35116255,-5.825837441635519,2018-11-22 10:17:50.177,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
531,55588,FRB 20181122A,04:00:12.000,+55:28:48.00,FRB,,661.56,1.62,pc/cc,188.97,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,21063494,,,1,1,2021-06-09,,,280569117.39153224,-17.14246772178265,2018-11-22 07:52:11.534,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
532,55587,FRB 20181120C,04:21:55.200,+73:39:00.00,FRB,20180814A,190.86,3.23,pc/cc,87.93,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20899716,,,1,1,2020-03-31,,,280398326.2623996,-4.945600383002959,2018-11-20 08:25:28.208,CHIME_FRB_bot,,2020TNSFR.934....1Z,,
533,55586,FRB 20181120B,01:57:07.200,+65:44:24.00,FRB,20180916B,351.0,1.62,pc/cc,198.83,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20887865,,,1,1,2020-03-27,,,280389360.1068217,-9.095178321460958,2018-11-20 05:56:06.202,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
534,55087,FRB 20181120A,01:45:00.000,+65:43:48.00,FRB,,351.0,1.62,pc/cc,199.66,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20887861,,,1,1,2020-03-27,,,280389360.1068217,-9.095178321460958,2018-11-20 05:56:06.202,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
535,70401,FRB 20181119E,01:05:33.600,+60:31:48.00,FRB,,1169.45,1.62,pc/cc,215.61,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20828136,,,1,1,2021-06-09,,,280300515.4779906,-30.30300936761401,2018-11-19 05:15:42.781,CHIME_FRB_bot,,2021TNSFR2008....1C,,
536,61441,FRB 20181119D,05:32:28.800,+33:12:00.00,FRB,20121102A,595.22,25.88,pc/cc,,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20843898,,,1,1,2021-06-09,,,280316309.8165469,-15.423453106837583,2018-11-19 09:38:42.240,CHIME_FRB_bot,,2021TNSFR2008....1C,,
537,55585,FRB 20181119C,12:38:26.400,+82:09:36.00,FRB,,283.06,1.62,pc/cc,44.67,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20854709,,,1,1,2021-06-09,,,280343184.7662958,-7.334704204195837,2018-11-19 17:06:29.101,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
538,55584,FRB 20181119B,19:57:40.800,+31:07:12.00,FRB,,608.18,12.94,pc/cc,442.42,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20791121,,,1,1,2021-06-09,,,280281887.54072493,-15.759275075629985,2018-11-19 00:05:00.300,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
539,55086,FRB 20181119A,12:40:38.400,+65:07:48.00,FRB,20181119A,368.79,6.47,pc/cc,34.02,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20854062,,,1,1,2020-03-27,,,280342136.63784385,-9.556156162882013,2018-11-19 16:49:03.194,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
540,56374,FRB 20181118C,04:21:45.600,+73:37:48.00,FRB,20180814A,187.63,6.47,pc/cc,88.02,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20746490,,,1,1,2020-03-27,,,280226687.82909596,-4.861904012694358,2018-11-18 08:44:49.691,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
541,55583,FRB 20181118B,03:53:19.200,+10:47:24.00,FRB,,422.17,1.62,pc/cc,53.19,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20742204,,,1,1,2021-06-09,,,280224204.7586512,-10.93934880903468,2018-11-18 08:03:32.698,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
542,55582,FRB 20181118A,01:22:48.000,-06:24:36.00,FRB,,558.04,1.62,pc/cc,31.49,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20730539,,,1,1,2021-06-09,,,280215387.78896207,-14.46003792167542,2018-11-18 05:36:39.249,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
543,70397,FRB 20181117C,03:32:40.800,+25:43:48.00,FRB,,1776.01,3.23,pc/cc,66.06,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20665123,,,1,1,2021-06-09,,,280136884.0456933,-46.020306697144946,2018-11-17 07:48:47.066,CHIME_FRB_bot,,2021TNSFR2008....1C,,
544,55581,FRB 20181117B,05:25:38.400,+79:54:36.00,FRB,,540.24,3.23,pc/cc,65.07,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20695250,,,1,1,2021-06-09,,,280186234.0361991,-13.998800958364866,2018-11-17 21:30:45.035,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
545,55580,FRB 20181117A,09:50:57.600,+52:30:36.00,FRB,,960.79,3.23,pc/cc,38.11,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20679505,,,1,1,2021-06-09,,,280159274.6938279,-24.89617202130049,2018-11-17 14:01:36.590,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
546,55579,FRB 20181116B,15:30:28.800,+65:05:24.00,FRB,,409.23,1.62,pc/cc,36.3,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20616302,,,1,1,2021-06-09,,,280093546.7149549,-10.604045084021276,2018-11-16 19:45:54.319,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
547,55578,FRB 20181116A,02:24:19.200,+04:44:24.00,FRB,,354.23,1.62,pc/cc,37.13,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20590930,,,1,1,2021-06-09,,,280046691.38912535,-9.17887469176956,2018-11-16 06:44:57.568,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
548,55577,FRB 20181115A,08:43:31.200,+55:48:00.00,FRB,,981.82,1.62,pc/cc,45.59,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20540246,,,1,1,2021-06-09,,,279986075.57089466,-25.44110535491965,2018-11-15 13:54:58.012,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
549,61440,FRB 20181104C,05:08:16.800,+17:26:24.00,FRB,,580.68,1.62,pc/cc,105.52,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20434937,,,1,1,2021-06-09,,,279022494.2333101,-15.046689879504127,2018-11-04 10:15:06.280,CHIME_FRB_bot,,2021TNSFR2008....1C,,
550,55085,FRB 20181104B,01:57:07.200,+65:44:24.00,FRB,20180916B,342.91,6.47,pc/cc,198.83,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20425669,,,1,1,2020-03-27,,,279011215.7094513,-8.885548712855204,2018-11-04 07:07:01.595,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
551,55084,FRB 20181104A,01:43:19.200,+65:43:48.00,FRB,20180916B,347.76,1.62,pc/cc,199.8,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20425523,,,1,1,2020-03-27,,,279010632.56977713,-9.011222829262858,2018-11-04 06:57:18.581,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
